16080, 133, 36.7985
34344, 185, 12.5906
11833, 153, 47.2117
14601, 89, 24.537
23054, 172, 17.6722
12087, 129, 27.0204
25297, 167, 26.8648
24879, 163, 39.2015
26994, 147, 39.9872
19301, 118, 37.9605
18555, 116, 35.3763
24392, 148, 29.1875
20073, 139, 37.5089
17698, 119, 20.662
14295, 131, 27.8291
25767, 172, 29.2883
20059, 143, 28.9133
19985, 142, 45.1952
30933, 151, 20.4515
19051, 163, 35.1531
16949, 113, 28.4477
19457, 136, 30.4923
28181, 171, 26.3316
17962, 140, 16.7219
19997, 181, 67.4171
20699, 96, 19.4477
18001, 157, 28.1773
19341, 136, 43.9031
21314, 117, 16.3112
15223, 158, 31.7972
21942, 149, 13.8036
16648, 177, 33.5153
23285, 143, 31.3265
28945, 171, 33.5204
23015, 141, 37.3189
25704, 146, 28.1467
19399, 139, 17.5344
16249, 157, 24.2079
22582, 162, 23.3929
16206, 135, 8.6926
13219, 192, 21.5523
14749, 129, 30.7245
21098, 143, 20.0702
30092, 216, 24.0676
22463, 166, 25.463
17528, 138, 24.4235
23151, 162, 20.8916
25126, 185, 49.0969
23559, 123, 30.4974
21181, 141, 25.7194
17783, 140, 48.4158
23384, 122, 29.9681
20647, 139, 21.2143
25560, 192, 43.6071
40542, 188, 34.9566
17038, 116, 36.1849
24917, 150, 13.0612
12099, 155, 33.6964
23320, 141, 15.7168
29491, 236, 33.0306
30702, 171, 40.9196
28310, 149, 17.5472
21160, 187, 27.9426
18991, 139, 40.2985
27594, 149, 17.4477
20873, 179, 30.3508
28380, 172, 28.2283
26054, 170, 45.6365
22046, 124, 36.8584
25288, 150, 28.5855
26629, 167, 53.0982
16404, 91, 34.838
24083, 145, 37.6135
25626, 143, 19.1454
13026, 130, 29.4184
27232, 173, 22.9324
15878, 133, 23.3431
21740, 166, 26.0548
24275, 164, 49.3648
23490, 128, 26.3508
24569, 166, 33.5332
16213, 115, 42.8954
20800, 118, 22.8852
21167, 164, 36.0791
33654, 175, 46.3125
22209, 119, 33.2156
15821, 111, 34.9222
24136, 142, 35.1913
24403, 150, 21.602
15086, 131, 32.3776
22339, 149, 27.9643
19084, 138, 18.6888
22528, 181, 45.8214
22047, 120, 29.3712
20160, 142, 52.2628
25163, 129, 15.0548
22606, 207, 38.7156
26635, 149, 29.2436
20166, 138, 39.1008
18960, 114, 23.176
27909, 191, 34.0561
16447, 112, 35.301
24226, 147, 32.1492
22064, 142, 27.861
26072, 166, 26.0434
17657, 137, 37.7972
25577, 149, 17.7679
16439, 160, 29.0663
19984, 162, 24.8367
23000, 169, 36.7117
25195, 148, 23.3865
16313, 138, 23.1186
21324, 206, 29.5804
20455, 168, 23.1798
21666, 182, 21.8393
20283, 180, 19.1658
17788, 181, 32.7156
22443, 152, 21.5867
20106, 186, 37.2372
25670, 149, 47.1633
22619, 125, 25.6607
23727, 167, 17.0293
20456, 183, 30.9439
21489, 140, 32.1594
29761, 173, 24.1658
22582, 164, 37.213
25781, 146, 33.6977
23178, 144, 49.0357
23726, 126, 28.8929
19838, 138, 44.2423
21213, 119, 49.5166
23749, 121, 46.0395
22059, 122, 40.8814
28358, 148, 36.2283
25161, 148, 22.6441
15648, 132, 32.2079
15466, 113, 25.8941
17903, 135, 35.9911
24987, 152, 32.648
22442, 143, 20.0026
18867, 158, 23.9707
22128, 162, 28.8316
26787, 172, 14.6747
13628, 156, 31.389
21467, 141, 13.8291
16585, 174, 39.7577
27500, 152, 50.1352
23957, 123, 30.9158
14983, 112, 21.4681
32644, 225, 29.8087
20475, 137, 39.0625
36068, 188, 25.6594
23859, 171, 24.7755
16810, 133, 12.5995
15207, 180, 38.6952
18731, 115, 27.0702
25247, 169, 29.8814
20541, 140, 29.8125
27873, 169, 19.5663
23525, 187, 31.5
21274, 146, 32.7551
22330, 141, 44.6977
21489, 126, 38.9005
26719, 148, 28.6314
26593, 171, 39.6926
19143, 122, 27.588
25787, 171, 23.5077
28396, 198, 18.2487
16608, 158, 25.1901
17240, 133, 21.648
20197, 159, 42.2615
20050, 117, 40.2296
27692, 147, 25.3992
23499, 164, 30.3278
20738, 144, 10.4273
19310, 228, 9.88648
14698, 197, 33.2487
22723, 144, 17.0319
15755, 154, 41.5727
20144, 119, 15.3686
14485, 155, 39.4503
18919, 119, 22.9464
21350, 167, 47.4222
22824, 121, 31.5217
21823, 145, 28.9592
19901, 137, 49.6071
23684, 123, 35.1186
17058, 117, 48.1135
23298, 122, 11.6237
17691, 202, 27.3814
18877, 137, 16.4477
19940, 186, 37.9158
18330, 118, 26.9094
24969, 166, 38.5727
18756, 122, 14.463
32456, 266, 24.2232
16740, 136, 38.9554
18680, 119, 24.1901
16733, 135, 48.4528
23394, 125, 69.5242
21589, 100, 41.2423
28440, 159, 15.8648
14757, 159, 11.125
13535, 173, 13
12120, 148, 19.8546
18260, 158, 36.2156
24750, 145, 32.0791
22128, 146, 30.6314
21023, 143, 39.8316
27329, 149, 23.4732
21698, 164, 22.5344
27335, 190, 38.9668
26550, 148, 20.1046
18686, 161, 39.3291
