16218, 368, 36.7985
34268, 519, 12.5906
11772, 394, 47.2117
22620, 347, 24.537
22731, 455, 17.6722
12439, 344, 27.0204
25056, 469, 26.8648
25188, 474, 39.2015
27445, 427, 39.9872
19090, 332, 37.9605
18244, 323, 35.3763
24325, 410, 29.1875
20246, 387, 37.5089
18017, 321, 20.662
14218, 353, 27.8291
25738, 470, 29.2883
20151, 386, 28.9133
20080, 388, 45.1952
31171, 447, 20.4515
19162, 434, 35.1531
16881, 318, 28.4477
19806, 384, 30.4923
28423, 485, 26.3316
18065, 375, 16.7219
20394, 494, 67.4171
20932, 286, 19.4477
23485, 511, 28.1773
19284, 382, 43.9031
21233, 339, 16.3112
15197, 412, 31.7972
21976, 397, 13.8036
16764, 474, 33.5153
22928, 401, 31.3265
29345, 491, 33.5204
23090, 411, 37.3189
25701, 419, 28.1467
19412, 383, 17.5344
16366, 418, 24.2079
22650, 454, 23.3929
15769, 362, 8.6926
13134, 508, 21.5523
20099, 440, 30.7245
21082, 391, 20.0702
30283, 605, 24.0676
22496, 452, 25.463
17312, 378, 24.4235
22645, 453, 20.8916
25018, 520, 49.0969
23655, 353, 30.4974
21074, 391, 25.7194
17774, 374, 48.4158
23437, 351, 29.9681
20506, 388, 21.2143
25431, 523, 43.6071
40129, 550, 34.9566
24011, 408, 36.1849
24750, 412, 13.0612
12164, 399, 33.6964
23146, 402, 15.7168
29465, 651, 33.0306
30670, 497, 40.9196
28182, 433, 17.5472
21211, 499, 27.9426
19322, 383, 40.2985
27595, 434, 17.4477
16344, 418, 30.3508
28136, 485, 28.2283
26111, 474, 45.6365
21971, 344, 36.8584
25149, 415, 28.5855
26434, 478, 53.0982
16482, 260, 34.838
23879, 407, 37.6135
18037, 327, 19.1454
13299, 348, 29.4184
27471, 480, 22.9324
15815, 364, 23.3431
21657, 449, 26.0548
18069, 376, 49.3648
23596, 359, 26.3508
18373, 376, 33.5332
16111, 312, 42.8954
20864, 339, 22.8852
21406, 447, 36.0791
33545, 517, 46.3125
22356, 346, 33.2156
15841, 311, 34.9222
24118, 408, 35.1913
24088, 409, 21.602
14942, 358, 32.3776
15700, 309, 27.9643
19199, 381, 18.6888
22624, 514, 45.8214
22147, 345, 29.3712
20285, 387, 52.2628
24931, 362, 15.0548
22874, 561, 38.7156
26566, 422, 29.2436
20167, 387, 39.1008
27009, 424, 23.176
28130, 537, 34.0561
16332, 313, 35.301
24445, 410, 32.1492
22142, 398, 27.861
25566, 469, 26.0434
17997, 374, 37.7972
26152, 420, 17.7679
16353, 422, 29.0663
20110, 386, 24.8367
23165, 456, 36.7117
25409, 419, 23.3865
16041, 364, 23.1186
21266, 445, 29.5804
20074, 386, 23.1798
21492, 447, 21.8393
20301, 441, 19.1658
17722, 426, 32.7156
22292, 399, 21.5867
20123, 439, 37.2372
25447, 418, 47.1633
22793, 348, 25.6607
17946, 376, 17.0293
20467, 495, 30.9439
21039, 392, 32.1594
29971, 496, 24.1658
22272, 452, 37.213
25483, 417, 33.6977
23451, 405, 49.0357
23564, 356, 28.8929
19990, 386, 44.2423
21132, 339, 49.5166
23836, 355, 46.0395
22225, 345, 40.8814
27879, 430, 36.2283
25035, 416, 22.6441
15400, 360, 32.2079
22237, 398, 25.8941
17953, 377, 35.9911
24795, 412, 32.648
22530, 405, 20.0026
18732, 432, 23.9707
22209, 451, 28.8316
26767, 477, 14.6747
13413, 402, 31.389
21590, 398, 13.8291
16845, 474, 39.7577
19041, 329, 50.1352
24233, 359, 30.9158
14864, 304, 21.4681
32411, 614, 29.8087
20502, 388, 39.0625
27018, 424, 25.6594
23898, 461, 24.7755
17221, 370, 12.5995
15224, 466, 38.6952
18634, 326, 27.0702
25051, 467, 29.8814
20770, 390, 29.8125
20620, 389, 19.5663
23582, 512, 31.5
21560, 394, 32.7551
22631, 402, 44.6977
21506, 341, 38.9005
26555, 422, 28.6314
26572, 476, 39.6926
19202, 328, 27.588
25713, 471, 23.5077
28413, 538, 18.2487
17022, 422, 25.1901
