2607, 95
5958, 118
2692, 104
12404, 159
7681, 124
6280, 114
11124, 141
12347, 148
19981, 192
22087, 201
16085, 163
4034, 104
4761, 118
7928, 125
5364, 110
8536, 128
10338, 138
11959, 150
20645, 204
10255, 137
19489, 187
12030, 140
3511, 102
4292, 118
3628, 102
17513, 187
6040, 115
10160, 138
17965, 181
7390, 121
16151, 168
7581, 130
20208, 192
14150, 159
3762, 111
6033, 118
5931, 115
4560, 107
7446, 125
8436, 129
3562, 102
10019, 137
15426, 166
11292, 145
14454, 160
16549, 183
17069, 185
11290, 138
5559, 116
4941, 111
5404, 113
12750, 158
9362, 135
7564, 125
17754, 182
15956, 175
18259, 190
7234, 122
20348, 195
7397, 124
3762, 102
6548, 120
3706, 102
7252, 122
12393, 152
6249, 115
12523, 149
12871, 160
23154, 209
14275, 154
3259, 100
8622, 132
7266, 124
9799, 135
5839, 123
10471, 139
9354, 132
10642, 140
13099, 156
19019, 180
3024, 98
5355, 114
9018, 133
6019, 114
11252, 145
16707, 175
13464, 154
15878, 168
17894, 200
11992, 145
19569, 187
12677, 144
2138, 94
7398, 125
6233, 116
13720, 160
4749, 107
13935, 159
11861, 167
18032, 188
11701, 145
18975, 196
21183, 197
14569, 154
3084, 99
4276, 108
8068, 126
4662, 107
8918, 130
8993, 133
14875, 168
10667, 139
11772, 144
16479, 170
14153, 158
14365, 166
13562, 154
16990, 167
2414, 96
6036, 116
9926, 147
6522, 117
5134, 109
11126, 142
13135, 152
11089, 142
18857, 185
18746, 183
20495, 191
3366, 108
7183, 129
10431, 142
11938, 148
12603, 154
12926, 155
9217, 131
14444, 162
13280, 156
20052, 191
19810, 188
13195, 158
16874, 176
21512, 201
11825, 144
18572, 175
1527, 90
6266, 119
10562, 143
8040, 126
6689, 119
10671, 145
15878, 174
11667, 144
12444, 148
6959, 118
23518, 221
12234, 142
3328, 100
4734, 108
4095, 105
8201, 126
10121, 140
16042, 175
15925, 170
13223, 152
19913, 189
15254, 164
14339, 164
11999, 145
17619, 185
11519, 137
4899, 116
6533, 119
5379, 112
7840, 125
3227, 99
3527, 101
13713, 157
7621, 122
21169, 197
8574, 128
16543, 166
2543, 96
7646, 132
6745, 130
7530, 124
15271, 167
12628, 151
19483, 192
5259, 109
13923, 156
9240, 131
15940, 163
3130, 100
6349, 123
3131, 99
6340, 116
12112, 147
8688, 138
19812, 191
22032, 203
4565, 108
2593, 96
2347, 94
3473, 106
6170, 116
12878, 157
13236, 155
13917, 157
20077, 190
12925, 152
13515, 154
17521, 182
2222, 94
6236, 117
8614, 132
8080, 132
10672, 140
8553, 127
12678, 152
14630, 161
20013, 191
25638, 224
3490, 101
1475, 90
7028, 121
11476, 160
4832, 111
5664, 111
6352, 116
12954, 158
10492, 142
21478, 211
17618, 186
2258, 94
3854, 104
7103, 122
6855, 121
9835, 150
5334, 111
12993, 157
17477, 191
24063, 215
9914, 129
2238, 94
4130, 105
10297, 140
7575, 124
13347, 159
8440, 133
18284, 181
5406, 110
19183, 186
8744, 124
2352, 93
3673, 112
6940, 121
8260, 128
13672, 161
13855, 159
13673, 162
10668, 140
13368, 155
13849, 155
14498, 159
14825, 160
22997, 204
2428, 96
6102, 116
6298, 126
9013, 141
13098, 153
5316, 110
14757, 162
18659, 186
16319, 176
11102, 140
20150, 187
4431, 109
1925, 91
7526, 125
8836, 135
7924, 125
6479, 128
11544, 144
14962, 163
14996, 163
21174, 199
12080, 145
16026, 167
19062, 182
4286, 111
5832, 113
8432, 129
8728, 131
9255, 134
19482, 203
14632, 162
17139, 175
16594, 172
12416, 147
17060, 176
1834, 92
3256, 102
6741, 118
10481, 140
8618, 129
8876, 130
14695, 163
10474, 138
11785, 162
27808, 241
4829, 115
5104, 111
3984, 103
10408, 140
8872, 131
10340, 137
16192, 171
17613, 178
10581, 140
13531, 154
19577, 193
16435, 177
17349, 174
17880, 177
15964, 163
5309, 114
4876, 110
4309, 105
4315, 105
7997, 125
6073, 114
11822, 152
11654, 144
12152, 147
20076, 190
15129, 171
21446, 195
3321, 101
4714, 108
3626, 103
4554, 106
11391, 144
11036, 148
9181, 131
16785, 172
24241, 215
7312, 115
2820, 97
3670, 101
8441, 129
11634, 157
18889, 190
5595, 113
13965, 165
18284, 182
4789, 107
11427, 144
15536, 161
3736, 103
6031, 116
6605, 118
6128, 116
10664, 141
9791, 135
12913, 169
14147, 161
13139, 153
13615, 155
14933, 161
22367, 203
14994, 158
4534, 108
5029, 110
7261, 124
6277, 118
4043, 107
4897, 108
11213, 143
16287, 181
12281, 149
22245, 202
7094, 113
4396, 107
1961, 93
5895, 113
5225, 110
4621, 110
11693, 149
21263, 202
18324, 183
13671, 155
8677, 128
12645, 156
17521, 172
4360, 106
4176, 105
5309, 112
8444, 135
13344, 156
9908, 136
14642, 165
13631, 156
15054, 163
17695, 175
6331, 121
7781, 126
7544, 134
5197, 112
8427, 132
7459, 123
22256, 205
13318, 149
2811, 97
4192, 106
4109, 103
7320, 122
10378, 139
4591, 106
7211, 122
14611, 166
15225, 163
18720, 191
21248, 198
16048, 162
2560, 96
2155, 94
6484, 119
8208, 127
4951, 109
9380, 134
9772, 140
13043, 155
12349, 148
19315, 186
18292, 180
28565, 249
2615, 96
3882, 103
15070, 173
8815, 131
12245, 156
6501, 117
13762, 157
13622, 155
21298, 199
16530, 166
4294, 108
8603, 132
10207, 150
13074, 156
8323, 134
12174, 147
11958, 146
9669, 133
9837, 134
16212, 170
19947, 189
22863, 204
12775, 145
5423, 114
9617, 144
9815, 146
10045, 138
14423, 164
11977, 147
14689, 162
18846, 184
19693, 191
18447, 182
11225, 141
21103, 204
7109, 119
24767, 213
5724, 121
3120, 103
6745, 120
6448, 117
8963, 131
4931, 108
11636, 147
11751, 145
8355, 134
13428, 154
18155, 181
21594, 198
15378, 159
2658, 96
2016, 93
5632, 120
6996, 120
11033, 143
17172, 182
13747, 161
18830, 183
2890, 98
3899, 105
6525, 119
4233, 105
13632, 157
16026, 171
12283, 148
23514, 213
4137, 111
4063, 104
2214, 94
6808, 121
8317, 128
8384, 128
11641, 145
7793, 123
12082, 148
25358, 222
18629, 178
2174, 96
5316, 116
7057, 121
7544, 123
7849, 132
8864, 131
9202, 132
14831, 162
8945, 129
16016, 169
21105, 196
17788, 179
6288, 118
4850, 111
4114, 104
6690, 119
