29970, 337, 23.5383, 
54946, 314, 36.7985, 
21956, 198, 12.5906, 
35674, 151, 47.2117, 
35942, 374, 24.537, 
21198, 176, 17.6722, 
46214, 262, 27.0204, 
29484, 154, 26.8648, 
32778, 142, 39.2015, 
34152, 292, 39.9872, 
29304, 188, 37.9605, 
37774, 212, 35.3763, 
21014, 117, 29.1875, 
26016, 131, 37.5089, 
25054, 311, 20.662, 
49676, 323, 27.8291, 
26450, 147, 29.2883, 
26808, 144, 28.9133, 
37538, 160, 45.1952, 
18584, 107, 20.4515, 
31278, 140, 35.1531, 
34044, 334, 28.4477, 
54168, 334, 30.4923, 
25386, 148, 26.3316, 
35844, 248, 16.7219, 
55660, 207, 67.4171, 
35114, 409, 19.4477, 
29352, 186, 28.1773, 
27292, 128, 43.9031, 
29556, 393, 16.3112, 
28384, 169, 31.7972, 
32414, 280, 13.8036, 
25464, 122, 33.5153, 
45376, 398, 31.3265, 
26910, 162, 33.5204, 
42690, 221, 37.3189, 
28392, 160, 28.1467, 
20468, 141, 17.5344, 
30036, 165, 24.2079, 
19452, 105, 23.3929, 
25472, 485, 8.6926, 
23674, 153, 21.5523, 
24592, 128, 30.7245, 
51252, 304, 20.0702, 
23058, 115, 24.0676, 
29006, 314, 25.463, 
42284, 298, 24.4235, 
43332, 277, 20.8916, 
40510, 163, 49.0969, 
36098, 340, 30.4974, 
27006, 196, 25.7194, 
32204, 151, 48.4158, 
24558, 136, 29.9681, 
44840, 270, 21.2143, 
52576, 218, 43.6071, 
31360, 138, 34.9566, 
39118, 334, 36.1849, 
25298, 269, 13.0612, 
23896, 125, 33.6964, 
56604, 388, 15.7168, 
31700, 138, 33.0306, 
42114, 335, 40.9196, 
42672, 357, 17.5472, 
26618, 144, 27.9426, 
30406, 138, 40.2985, 
31504, 400, 17.4477, 
45168, 268, 30.3508, 
37322, 209, 28.2283, 
34608, 147, 45.6365, 
39040, 333, 36.8584, 
39160, 261, 28.5855, 
29108, 133, 53.0982, 
42898, 366, 34.838, 
33374, 201, 37.6135, 
23898, 190, 19.1454, 
39436, 216, 29.4184, 
18608, 107, 22.9324, 
35560, 191, 23.3431, 
23468, 117, 26.0548, 
36762, 284, 49.3648, 
35714, 268, 26.3508, 
21232, 118, 33.5332, 
26534, 126, 42.8954, 
30642, 343, 22.8852, 
55106, 318, 36.0791, 
28610, 131, 46.3125, 
28518, 276, 33.2156, 
43156, 277, 34.9222, 
38908, 206, 35.1913, 
18892, 123, 21.602, 
22596, 114, 32.3776, 
29078, 302, 27.9643, 
39874, 330, 18.6888, 
31762, 139, 45.8214, 
33160, 323, 29.3712, 
33710, 172, 52.2628, 
43142, 366, 15.0548, 
29160, 132, 38.7156, 
33758, 331, 29.2436, 
34386, 198, 39.1008, 
58770, 386, 23.176, 
26138, 124, 34.0561, 
39906, 342, 35.301, 
35962, 226, 32.1492, 
54024, 312, 27.861, 
20358, 110, 26.0434, 
30952, 137, 37.7972, 
27554, 365, 17.7679, 
32822, 204, 29.0663, 
31744, 190, 24.8367, 
25290, 123, 36.7117, 
32674, 357, 23.3865, 
34152, 236, 23.1186, 
22112, 123, 29.5804, 
33350, 196, 23.1798, 
20376, 119, 21.8393, 
20084, 121, 19.1658, 
29234, 132, 32.7156, 
32198, 367, 21.5867, 
35562, 197, 37.2372, 
25800, 123, 47.1633, 
34072, 353, 25.6607, 
38738, 333, 17.0293, 
21272, 111, 30.9439, 
48406, 414, 32.1594, 
36810, 247, 24.1658, 
39026, 192, 37.213, 
23184, 116, 33.6977, 
40184, 303, 49.0357, 
29474, 217, 28.8929, 
21476, 112, 44.2423, 
