5200, 59
4007, 37
6825, 45
15482, 72
17578, 87
7744, 48
14726, 65
16852, 82
15877, 103
15158, 64
16101, 67
15781, 65
24073, 85
10134, 58
3255, 38
5714, 41
8097, 47
14548, 65
9011, 52
6770, 57
10610, 54
10684, 53
13605, 61
19840, 86
21516, 100
14936, 62
2682, 34
2849, 34
4546, 43
12931, 59
11555, 67
12445, 60
6671, 44
11361, 57
17504, 70
15425, 70
21959, 92
16127, 64
3226, 35
7958, 57
4274, 40
6209, 42
15792, 75
14609, 65
12313, 57
9625, 53
24008, 98
13371, 57
3463, 38
8242, 47
4658, 40
8072, 48
6809, 44
10138, 69
11237, 56
13238, 59
9385, 51
12277, 68
19965, 85
18640, 75
18092, 68
3258, 36
5868, 44
7273, 47
7426, 62
12120, 57
15134, 66
10725, 54
14070, 62
12059, 61
19737, 83
4336, 38
3580, 35
6953, 45
5237, 42
7338, 54
10050, 63
17912, 73
17722, 72
9406, 50
24435, 88
13407, 66
5082, 40
5035, 40
7482, 45
7640, 48
11517, 55
13083, 73
12993, 58
16391, 66
13396, 65
16243, 76
27917, 109
13310, 59
3566, 37
4142, 41
6691, 202
8372, 167
10426, 54
9124, 69
13956, 67
21448, 78
20621, 93
9824, 59
10270, 57
17289, 69
18487, 76
20148, 76
4052, 38
6253, 51
7023, 48
7525, 45
10070, 56
12743, 62
9720, 54
21727, 94
15917, 70
13005, 66
16674, 83
17105, 82
15389, 66
22281, 80
4614, 42
5159, 41
7836, 48
7015, 54
7055, 49
11565, 54
10498, 55
14816, 67
11433, 157
20688, 80
21585, 94
15735, 74
3817, 42
6499, 45
4898, 42
4479, 40
17167, 68
6192, 42
9675, 60
18309, 74
9387, 56
16615, 68
24298, 86
26292, 100
5440, 41
6357, 43
7598, 45
10081, 53
7602, 55
11169, 62
11293, 56
8156, 47
16798, 67
26254, 92
8415, 52
1361, 30
4340, 57
4822, 40
7433, 45
12010, 57
5942, 43
19057, 90
14953, 67
7971, 46
21120, 77
20639, 95
4022, 40
3685, 38
8793, 48
9916, 55
4445, 39
7426, 48
15647, 75
13819, 62
16582, 68
14110, 63
18717, 73
10250, 68
18043, 68
4644, 39
4414, 39
8181, 48
8212, 65
4608, 49
5145, 41
12135, 57
14284, 63
12397, 57
11191, 60
24822, 93
2804, 34
4692, 39
7382, 46
6477, 44
7896, 47
12274, 68
12475, 64
17946, 73
24344, 87
16172, 76
3734, 46
4486, 39
6443, 45
11887, 61
4943, 40
12678, 58
16681, 85
21494, 79
19335, 76
17814, 73
14406, 64
3282, 50
3480, 37
2808, 36
5332, 40
9624, 52
11571, 56
14664, 84
11576, 65
19055, 72
23923, 87
17330, 74
17182, 78
11590, 55
30042, 95
5014, 40
5669, 41
7023, 56
7095, 48
7775, 46
18411, 72
11185, 57
19438, 93
11311, 55
14076, 62
20954, 78
13550, 56
1207, 28
4974, 52
11690, 57
9141, 50
11002, 56
5174, 49
5376, 43
11921, 68
12430, 66
14501, 69
14665, 62
14195, 63
22440, 100
5098, 40
6128, 46
7585, 47
6585, 45
17962, 72
4689, 48
8010, 48
13535, 63
20527, 83
19806, 72
9720, 63
16041, 72
12649, 59
20739, 74
4208, 40
4084, 46
8109, 58
6091, 43
10254, 55
8564, 51
15939, 68
5940, 43
17961, 79
18902, 74
17933, 71
20136, 74
2873, 37
4025, 46
4516, 45
7411, 47
15386, 65
15087, 64
15040, 76
10177, 60
26400, 90
7942, 44
2286, 31
6648, 44
7272, 48
12985, 69
9789, 53
11733, 56
16111, 67
17808, 70
16722, 82
22457, 87
13699, 60
1223, 30
8056, 51
6845, 62
11213, 57
11600, 56
10827, 55
12494, 57
18520, 73
19204, 86
12371, 57
19977, 81
18820, 71
3293, 38
5395, 49
10769, 62
3609, 36
9797, 51
5987, 44
7755, 48
13359, 80
16750, 68
11067, 56
10984, 54
14733, 64
22882, 96
16104, 68
1501, 30
2492, 33
5517, 42
8112, 50
14375, 62
9609, 65
11823, 59
6592, 46
16223, 66
13962, 62
18590, 87
3019, 37
5215, 40
3669, 38
9682, 52
6367, 44
12761, 59
6799, 53
13296, 60
17225, 72
20006, 77
15225, 67
14268, 72
4024, 38
3699, 40
8128, 47
5771, 42
9034, 49
10956, 72
29087, 100
9052, 50
3862, 37
5134, 41
5451, 40
12339, 69
8437, 50
18937, 71
15057, 67
15141, 68
15080, 72
21511, 86
23480, 82
4970, 40
8500, 52
7608, 63
6328, 44
11186, 55
6439, 45
7265, 46
13330, 61
13926, 77
20526, 77
19908, 74
16284, 66
1772, 33
4883, 40
6578, 51
10838, 61
8503, 49
24599, 87
12529, 61
4112, 54
5447, 42
6294, 44
11932, 59
4841, 40
11428, 56
9747, 51
24732, 100
14786, 61
4838, 40
6002, 44
2831, 34
6160, 44
5920, 51
10268, 60
13910, 67
19772, 79
13704, 63
15904, 85
16518, 66
20930, 85
10349, 63
1202, 28
3875, 42
2443, 38
10788, 54
9370, 51
21411, 80
14412, 63
14834, 75
18137, 76
16611, 67
14765, 64
8156, 49
18012, 89
9189, 50
3917, 36
4841, 41
8129, 48
8608, 50
13899, 73
16976, 70
14292, 64
19122, 77
19622, 72
15934, 76
18964, 78
19063, 78
12951, 56
5052, 41
3415, 55
10493, 56
3318, 37
4983, 42
10896, 55
13141, 63
9912, 64
12702, 61
14934, 65
17346, 66
3103, 37
5478, 42
5385, 52
4638, 42
6676, 60
13068, 59
9333, 53
4987, 41
4998, 41
18706, 91
18013, 71
7136, 43
2985, 34
3533, 36
5399, 41
9434, 64
14382, 63
12905, 59
16330, 80
15976, 69
14414, 72
14428, 70
21092, 80
12890, 58
18563, 82
19899, 79
3712, 38
4624, 42
2570, 33
12416, 57
11562, 59
8930, 62
4577, 39
14416, 60
16672, 69
24433, 88
13773, 65
3926, 40
4191, 42
11029, 54
9725, 53
17844, 72
21993, 106
9921, 53
