16234, 368, 36.7985
34213, 517, 12.5906
11828, 398, 47.2117
14975, 252, 24.537
23114, 458, 17.6722
12287, 346, 27.0204
25152, 469, 26.8648
24979, 467, 39.2015
27166, 427, 39.9872
19081, 328, 37.9605
18129, 323, 35.3763
24412, 411, 29.1875
20381, 389, 37.5089
18212, 323, 20.662
14268, 357, 27.8291
25953, 472, 29.2883
19930, 387, 28.9133
19867, 386, 45.1952
31148, 446, 20.4515
18951, 437, 35.1531
16906, 316, 28.4477
19644, 385, 30.4923
28248, 485, 26.3316
18188, 377, 16.7219
20343, 499, 67.4171
20873, 285, 19.4477
23435, 514, 28.1773
19580, 385, 43.9031
21040, 338, 16.3112
15083, 415, 31.7972
21980, 397, 13.8036
16686, 479, 33.5153
23225, 403, 31.3265
29297, 492, 33.5204
22751, 401, 37.3189
25709, 417, 28.1467
19283, 383, 17.5344
16328, 422, 24.2079
22771, 456, 23.3929
16188, 366, 8.6926
13144, 521, 21.5523
20064, 465, 30.7245
21227, 427, 20.0702
30430, 641, 24.0676
22384, 488, 25.463
17422, 393, 24.4235
22673, 477, 20.8916
24996, 557, 49.0969
23577, 431, 30.4974
20819, 418, 25.7194
17639, 400, 48.4158
23306, 442, 29.9681
20531, 427, 21.2143
25535, 567, 43.6071
40300, 671, 34.9566
24243, 477, 36.1849
24995, 453, 13.0612
12061, 413, 33.6964
23222, 439, 15.7168
29231, 684, 33.0306
31017, 540, 40.9196
28148, 506, 17.5472
21221, 531, 27.9426
19250, 411, 40.2985
27987, 496, 17.4477
20752, 520, 30.3508
28249, 528, 28.2283
25987, 513, 45.6365
22180, 411, 36.8584
25393, 483, 28.5855
19652, 421, 53.0982
16343, 363, 34.838
23965, 451, 37.6135
18056, 365, 19.1454
13234, 372, 29.4184
27135, 518, 22.9324
15766, 395, 23.3431
21750, 484, 26.0548
17975, 405, 49.3648
24055, 413, 26.3508
17882, 415, 33.5332
16030, 342, 42.8954
20689, 394, 22.8852
15854, 387, 36.0791
33541, 590, 46.3125
22304, 420, 33.2156
15965, 341, 34.9222
24054, 462, 35.1913
24128, 453, 21.602
14902, 380, 32.3776
15594, 337, 27.9643
19285, 417, 18.6888
22532, 538, 45.8214
21971, 394, 29.3712
20277, 414, 52.2628
25308, 456, 15.0548
22837, 585, 38.7156
26580, 474, 29.2436
20043, 437, 39.1008
18823, 371, 23.176
27729, 588, 34.0561
16464, 378, 35.301
24234, 469, 32.1492
22161, 451, 27.861
25764, 505, 26.0434
17994, 403, 37.7972
25823, 500, 17.7679
16558, 459, 29.0663
20152, 426, 24.8367
22973, 482, 36.7117
25337, 469, 23.3865
16336, 394, 23.1186
21465, 464, 29.5804
20492, 433, 23.1798
21779, 472, 21.8393
20452, 461, 19.1658
17760, 444, 32.7156
22527, 438, 21.5867
19930, 467, 37.2372
25863, 470, 47.1633
22731, 435, 25.6607
23628, 491, 17.0293
20554, 522, 30.9439
21205, 424, 32.1594
30007, 551, 24.1658
22678, 489, 37.213
25619, 489, 33.6977
23266, 453, 49.0357
23567, 478, 28.8929
19897, 419, 44.2423
21400, 401, 49.5166
23692, 423, 46.0395
22286, 388, 40.8814
27859, 491, 36.2283
25115, 455, 22.6441
15546, 383, 32.2079
15547, 342, 25.8941
18049, 397, 35.9911
24716, 474, 32.648
22465, 443, 20.0026
18717, 462, 23.9707
22458, 485, 28.8316
26831, 526, 14.6747
13488, 419, 31.389
21708, 439, 13.8291
16826, 490, 39.7577
19477, 386, 50.1352
24503, 472, 30.9158
14879, 343, 21.4681
32311, 658, 29.8087
20308, 439, 39.0625
26923, 496, 25.6594
23797, 502, 24.7755
17154, 397, 12.5995
14971, 484, 38.6952
18614, 375, 27.0702
25121, 516, 29.8814
20550, 430, 29.8125
27674, 519, 19.5663
23601, 549, 31.5
21696, 431, 32.7551
22573, 450, 44.6977
21525, 408, 38.9005
26697, 491, 28.6314
26581, 512, 39.6926
19225, 389, 27.588
25541, 517, 23.5077
28561, 588, 18.2487
16822, 443, 25.1901
23332, 502, 21.648
19994, 468, 42.2615
20512, 394, 40.2296
27824, 499, 25.3992
23420, 505, 30.3278
21091, 427, 10.4273
19448, 618, 9.88648
15090, 532, 33.2487
22903, 458, 17.0319
15670, 428, 41.5727
20207, 382, 15.3686
14302, 426, 39.4503
19052, 375, 22.9464
21314, 473, 47.4222
22857, 416, 31.5217
21715, 455, 28.9592
20038, 418, 49.6071
23855, 427, 35.1186
24263, 455, 48.1135
23193, 435, 11.6237
17434, 556, 27.3814
18885, 407, 16.4477
19964, 509, 37.9158
18349, 376, 26.9094
24832, 517, 38.5727
18503, 380, 14.463
32679, 754, 24.2232
16811, 391, 38.9554
18662, 363, 24.1901
16538, 391, 48.4528
23369, 424, 69.5242
21620, 452, 41.2423
28503, 514, 15.8648
14817, 475, 11.125
13373, 461, 13
12019, 399, 19.8546
18264, 432, 36.2156
24847, 413, 32.0791
22056, 398, 30.6314
21093, 393, 39.8316
27490, 426, 23.4732
21822, 451, 22.5344
27168, 533, 38.9668
26860, 423, 20.1046
18733, 435, 39.3291
18913, 327, 40.6327
19574, 331, 31.1824
21430, 394, 34.1837
23539, 406, 23.6467
22147, 452, 30.5179
20893, 392, 32.0906
22143, 398, 39.625
27114, 425, 67.4503
20810, 284, 30.2066
14642, 304, 8.79337
13518, 517, 33.2232
30599, 497, 44.8367
21634, 342, 15.8622
19012, 491, 15.7219
14702, 413, 15.5255
14609, 417, 28.2232
19488, 422, 20.6531
19452, 457, 38.3839
26622, 509, 42.3469
20413, 385, 19.4184
17897, 444, 23.5829
21903, 481, 34.324
23329, 434, 26.602
24568, 502, 32.0064
22162, 426, 14.9885
13876, 439, 31.4668
21548, 447, 37.8342
25947, 490, 47.6901
22745, 417, 25.5574
23528, 508, 20.9668
25185, 544, 24.9528
30127, 595, 48.2309
33151, 602, 29.0446
27020, 537, 43.014
20876, 373, 23.4605
21620, 477, 45.2334
21524, 404, 11.6671
17853, 555, 37.6097
17974, 348, 22.6964
21074, 478, 21.6212
20044, 461, 22.8189
21132, 469, 32.6454
22373, 436, 32.375
22498, 431, 44.5357
21630, 394, 38.2436
25967, 471, 33.5013
31241, 561, 23.5459
21923, 484, 26.3865
18131, 411, 24.4056
16849, 385, 24.1645
22388, 485, 22.5587
15523, 377, 47.0957
22871, 429, 21.7577
14914, 375, 37.8992
26209, 491, 29.9426
20699, 440, 35.023
24057, 454, 42.3814
20279, 414, 14.7934
13738, 422, 35.9898
24590, 471, 41.1671
28468, 484, 32.6008
22443, 441, 19.9809
13773, 370, 47.9158
22725, 392, 39.1263
18819, 368, 11.9209
14413, 477, 35.1531
24210, 456, 33.3686
23401, 443, 25.3138
17435, 395, 18.0727
27332, 615, 28.0867
26024, 511, 32.8814
