2625, 127
5894, 103
2719, 82
12243, 153
7623, 106
6352, 105
11004, 118
12257, 143
19664, 182
22418, 209
16061, 144
4114, 101
4570, 101
7846, 115
5420, 94
8593, 142
10529, 157
11688, 139
20642, 181
10325, 123
19611, 182
17244, 172
19911, 197
18400, 177
9284, 113
7699, 131
3111, 89
5958, 108
11510, 142
5030, 94
11452, 156
5602, 96
15273, 154
16107, 151
18763, 189
22682, 206
18633, 170
8743, 114
2727, 98
3689, 94
1873, 92
5573, 114
9399, 131
7237, 140
9790, 191
11566, 143
12363, 155
11676, 132
20466, 171
3459, 92
4155, 93
10288, 141
7713, 138
6560, 109
15596, 172
14452, 150
16429, 185
6576, 118
18724, 230
9690, 126
21520, 204
19789, 186
1974, 90
4469, 95
8546, 134
4564, 96
9558, 125
10041, 135
18477, 176
16672, 168
14571, 159
20306, 222
3886, 109
6119, 123
4162, 100
7605, 142
7018, 125
8464, 131
10594, 139
22546, 198
9500, 119
3775, 96
6989, 124
4779, 98
9353, 129
14310, 147
11896, 142
13988, 173
16017, 180
10924, 150
17997, 193
16960, 162
12068, 144
22345, 191
3266, 94
8403, 127
3140, 110
9916, 125
9304, 139
14043, 178
9346, 178
15659, 158
17814, 217
17820, 201
16853, 164
16851, 179
18507, 177
1946, 93
4675, 99
5229, 112
9517, 145
7303, 125
8280, 116
11989, 166
10710, 144
11047, 133
10654, 129
19850, 191
10057, 141
4189, 100
7618, 118
5307, 111
4372, 110
9558, 150
11611, 149
9868, 128
17231, 182
16952, 209
18845, 171
3166, 100
7219, 109
10271, 143
12026, 153
12489, 147
13036, 149
9323, 140
14772, 163
13136, 156
20065, 204
19644, 186
13104, 196
16976, 180
21698, 212
11895, 161
18395, 167
1563, 93
6341, 114
10712, 144
8032, 112
6567, 111
10749, 130
15873, 171
11776, 147
12606, 180
6959, 123
23354, 221
12338, 134
3284, 89
4926, 103
4131, 93
8135, 114
10244, 132
16247, 170
15820, 159
13097, 148
19907, 180
15556, 164
14320, 180
11778, 148
17675, 180
11496, 151
4775, 96
6588, 122
5438, 113
7927, 134
3284, 92
3671, 104
13593, 161
7795, 132
20991, 200
8559, 125
23867, 262
10663, 124
5321, 106
5163, 121
6135, 122
13003, 139
10949, 161
17421, 183
4741, 125
12441, 149
8294, 118
21122, 199
16240, 168
17320, 218
1638, 91
3828, 84
8324, 133
6477, 127
15024, 159
25210, 217
11523, 134
1783, 83
1814, 74
2775, 96
5083, 100
11206, 138
11685, 155
12372, 149
18240, 164
11897, 171
12618, 142
23595, 210
9270, 128
4528, 91
6450, 115
6510, 114
8977, 122
7317, 129
10927, 146
13137, 170
18213, 178
23766, 200
3427, 159
1391, 108
7125, 111
11502, 140
4817, 102
5564, 106
6397, 102
12837, 145
10482, 141
21212, 198
17673, 162
2223, 93
3809, 103
7005, 133
6954, 123
9859, 136
5365, 144
12826, 148
17395, 202
24241, 211
9840, 136
2394, 95
4098, 100
10184, 136
7541, 112
13424, 140
8509, 136
18036, 188
5441, 103
19130, 221
8843, 136
2440, 103
3678, 99
6644, 105
8421, 126
13790, 172
13833, 159
13742, 153
10653, 140
13440, 149
13463, 150
14684, 166
14833, 163
22882, 232
2547, 95
6052, 116
6365, 117
9067, 143
13001, 163
5291, 125
14628, 152
18837, 187
16380, 171
11024, 134
20141, 173
4366, 106
1934, 89
7426, 180
8810, 128
7836, 121
6519, 113
11506, 144
14854, 154
15072, 168
21257, 237
8665, 122
2723, 83
6221, 95
7970, 122
9235, 141
12224, 148
12213, 164
12532, 145
25198, 229
12811, 136
4306, 100
5356, 117
4730, 98
10612, 150
4921, 98
7285, 124
12909, 152
18233, 191
14022, 162
13951, 152
22141, 259
10474, 169
2646, 92
11738, 145
8909, 128
8278, 117
5808, 105
14262, 153
11380, 165
13184, 162
20039, 176
21279, 188
12419, 164
15808, 210
22832, 204
13172, 138
2758, 93
3739, 102
5957, 93
12013, 159
9382, 125
7268, 115
6834, 118
11834, 139
8652, 121
16069, 156
15407, 166
15477, 202
17840, 170
2805, 99
7499, 126
6345, 108
7569, 118
5307, 103
6408, 128
14927, 163
14240, 152
11499, 133
20281, 191
20422, 193
2105, 92
4009, 88
4876, 136
10250, 144
13767, 155
21843, 204
6327, 113
15624, 183
20272, 188
3930, 105
2333, 86
5831, 114
7054, 122
9610, 124
9473, 125
8587, 133
14058, 221
12666, 157
15986, 160
17009, 160
15704, 164
15884, 159
17566, 165
17998, 174
3469, 103
6538, 114
6676, 109
8828, 132
7361, 115
4651, 86
5609, 163
12719, 136
17877, 169
13219, 150
16633, 154
1868, 99
6311, 122
2506, 81
7292, 111
6292, 128
5324, 104
13153, 138
23617, 212
14161, 155
3020, 99
2531, 140
4472, 113
9765, 132
11930, 141
9481, 130
10231, 143
