15059, 126, 23.5383
28360, 106, 36.7985
11782, 74, 12.5906
33187, 173, 24.537
19369, 94, 24.537
9473, 48, 17.6722
22986, 78, 27.0204
14186, 46, 26.8648
31781, 136, 39.9872
17007, 69, 39.9872
10248, 38, 37.9605
16256, 55, 35.3763
10782, 40, 29.1875
23676, 156, 20.662
12897, 73, 20.662
25146, 96, 27.8291
12030, 41, 29.2883
11777, 38, 28.9133
30950, 162, 20.4515
16740, 93, 20.4515
25104, 144, 28.4477
15918, 72, 28.4477
25135, 91, 30.4923
11325, 42, 26.3316
17950, 79, 16.7219
45538, 202, 19.4477
18553, 95, 19.4477
10129, 36, 28.1773
29295, 177, 16.3112
15717, 92, 16.3112
24158, 186, 13.8036
16144, 98, 13.8036
31580, 201, 31.3265
25088, 119, 31.3265
11288, 44, 33.5204
17270, 58, 37.3189
12276, 47, 28.1467
8535, 40, 17.5344
12432, 45, 24.2079
25363, 254, 8.6926
14111, 109, 8.6926
25654, 146, 30.7245
17298, 78, 30.7245
27397, 123, 20.0702
12540, 44, 24.0676
29493, 177, 24.4235
21121, 93, 24.4235
19896, 84, 20.8916
38583, 173, 30.4974
17548, 79, 30.4974
11041, 47, 25.7194
29670, 149, 29.9681
18214, 89, 29.9681
22686, 108, 21.2143
33530, 88, 43.6071
29221, 143, 36.1849
18740, 79, 36.1849
11985, 86, 13.0612
33179, 228, 15.7168
29366, 149, 15.7168
17530, 50, 33.0306
36953, 205, 17.5472
20492, 104, 17.5472
11240, 39, 27.9426
30059, 180, 17.4477
17397, 97, 17.4477
19521, 66, 30.3508
15186, 50, 28.2283
34846, 148, 36.8584
18448, 81, 36.8584
19243, 80, 28.5855
38134, 179, 34.838
20683, 81, 34.838
12148, 42, 37.6135
10786, 51, 19.1454
16762, 59, 29.4184
26366, 173, 23.3431
22538, 101, 23.3431
13168, 49, 26.0548
34262, 174, 26.3508
17924, 85, 26.3508
10131, 37, 33.5332
26103, 151, 22.8852
17020, 88, 22.8852
23201, 73, 36.0791
27806, 132, 33.2156
14260, 65, 33.2156
18777, 69, 34.9222
15822, 51, 35.1913
7851, 33, 21.602
23389, 129, 27.9643
13667, 73, 27.9643
18788, 101, 18.6888
30682, 153, 29.3712
16960, 75, 29.3712
30517, 202, 15.0548
21095, 116, 15.0548
31324, 155, 29.2436
17763, 78, 29.2436
12790, 42, 39.1008
26937, 108, 23.176
32533, 157, 35.301
20583, 80, 35.301
14944, 54, 32.1492
25649, 90, 27.861
10658, 38, 26.0434
26853, 160, 17.7679
15159, 91, 17.7679
12311, 45, 29.0663
12499, 46, 24.8367
26888, 154, 23.3865
15990, 85, 23.3865
16453, 75, 23.1186
10370, 36, 29.5804
14751, 53, 23.1798
21064, 151, 19.1658
15346, 88, 19.1658
15514, 52, 32.7156
13011, 52, 21.5867
27707, 123, 47.1633
16808, 70, 47.1633
18652, 88, 25.6607
18553, 96, 17.0293
30729, 178, 32.1594
25001, 102, 32.1594
17324, 69, 24.1658
15870, 45, 37.213
30545, 132, 49.0357
19152, 70, 49.0357
14149, 61, 28.8929
24856, 114, 49.5166
15007, 62, 49.5166
14280, 55, 46.0395
19267, 70, 40.8814
13177, 46, 36.2283
10149, 43, 22.6441
21516, 131, 25.8941
13375, 72, 25.8941
14283, 52, 35.9911
12663, 45, 32.648
15071, 68, 20.0026
14369, 52, 23.9707
16815, 51, 28.8316
7878, 36, 14.6747
26848, 179, 13.8291
14090, 94, 13.8291
31276, 139, 50.1352
20764, 82, 50.1352
9886, 45, 30.9158
30556, 129, 21.4681
34232, 163, 39.0625
26926, 96, 39.0625
19569, 79, 25.6594
10945, 42, 24.7755
12012, 68, 12.5995
33362, 194, 27.0702
20855, 93, 27.0702
26856, 160, 29.8125
22367, 94, 29.8125
18029, 82, 19.5663
25577, 140, 32.7551
15471, 82, 32.7551
11791, 40, 44.6977
15175, 49, 38.9005
17985, 65, 28.6314
29792, 160, 27.588
21559, 96, 27.588
25892, 102, 23.5077
8721, 37, 18.2487
25040, 176, 21.648
16621, 101, 21.648
31413, 172, 40.2296
20607, 95, 40.2296
23666, 118, 25.3992
13170, 50, 30.3278
20097, 126, 10.4273
11134, 60, 9.88648
30089, 170, 17.0319
13124, 86, 17.0319
22969, 160, 15.3686
13396, 92, 15.3686
26294, 162, 22.9464
18539, 93, 22.9464
28619, 146, 31.5217
17299, 81, 31.5217
15913, 68, 28.9592
29143, 139, 35.1186
16556, 72, 35.1186
26230, 214, 11.6237
18668, 117, 11.6237
29319, 198, 16.4477
22048, 116, 16.4477
33332, 175, 26.9094
22765, 105, 26.9094
36964, 259, 14.463
34550, 163, 14.463
25060, 135, 38.9554
13836, 58, 38.9554
15276, 76, 24.1901
28075, 113, 69.5242
15315, 54, 69.5242
24353, 96, 41.2423
11558, 74, 15.8648
13126, 87, 11.125
9198, 47, 13
9175, 34, 19.8546
35482, 191, 32.0791
21263, 99, 32.0791
12358, 53, 30.6314
16368, 59, 39.8316
19731, 84, 23.4732
20112, 78, 22.5344
33488, 206, 20.1046
18984, 97, 20.1046
26574, 129, 40.6327
12524, 53, 40.6327
13700, 59, 31.1824
18807, 72, 34.1837
18922, 76, 23.6467
25132, 136, 32.0906
17577, 95, 32.0906
20575, 70, 39.625
32617, 147, 30.2066
13764, 69, 30.2066
13149, 119, 8.79337
19259, 60, 33.2232
32884, 193, 15.8622
18054, 108, 15.8622
