15352, 118, 23.5383
27055, 95, 36.7985
11192, 68, 12.5906
17857, 44, 47.2117
17864, 131, 24.537
10729, 66, 17.6722
22461, 79, 27.0204
14867, 48, 26.8648
16263, 42, 39.2015
18322, 102, 39.9872
13853, 57, 37.9605
19778, 76, 35.3763
11670, 46, 29.1875
11620, 35, 37.5089
12715, 111, 20.662
26037, 111, 27.8291
13855, 47, 29.2883
13025, 45, 28.9133
18355, 45, 45.1952
9862, 36, 20.4515
15866, 44, 35.1531
16898, 118, 28.4477
26257, 102, 30.4923
11669, 43, 26.3316
18143, 84, 16.7219
28213, 57, 67.4171
17155, 142, 19.4477
15376, 64, 28.1773
13613, 38, 43.9031
13326, 127, 16.3112
13683, 51, 31.7972
15345, 92, 13.8036
12699, 44, 33.5153
23546, 144, 31.3265
14349, 56, 33.5204
23433, 76, 37.3189
13726, 48, 28.1467
8376, 37, 17.5344
13646, 46, 24.2079
10609, 34, 23.3929
12677, 181, 8.6926
12752, 53, 21.5523
11663, 38, 30.7245
25919, 97, 20.0702
11592, 35, 24.0676
14567, 113, 25.463
21284, 98, 24.4235
20532, 90, 20.8916
18596, 45, 49.0969
18202, 115, 30.4974
13936, 66, 25.7194
14826, 42, 48.4158
12756, 47, 29.9681
21300, 84, 21.2143
25962, 62, 43.6071
15626, 41, 34.9566
19373, 112, 36.1849
13227, 97, 13.0612
11441, 36, 33.6964
24855, 200, 15.7168
24415, 75, 33.0306
16939, 43, 40.9196
19520, 159, 17.5472
16916, 65, 27.9426
14482, 42, 40.2985
14714, 60, 17.4477
13971, 40, 30.3508
13549, 37, 28.2283
15602, 83, 45.6365
19472, 78, 36.8584
18500, 72, 28.5855
16491, 45, 53.0982
20541, 117, 34.838
16396, 63, 37.6135
13693, 74, 19.1454
19279, 65, 29.4184
9416, 35, 22.9324
16323, 54, 23.3431
11550, 36, 26.0548
17198, 90, 49.3648
18862, 93, 26.3508
9830, 36, 33.5332
13187, 37, 42.8954
15341, 119, 22.8852
27346, 98, 36.0791
14207, 42, 46.3125
14306, 94, 33.2156
19881, 82, 34.9222
20374, 73, 35.1913
9506, 41, 21.602
11096, 35, 32.3776
14332, 101, 27.9643
20746, 115, 18.6888
15763, 41, 45.8214
17482, 119, 29.3712
16368, 50, 52.2628
21062, 118, 15.0548
14829, 39, 38.7156
17743, 118, 29.2436
17420, 67, 39.1008
27221, 112, 23.176
12903, 37, 34.0561
20498, 119, 35.301
18539, 77, 32.1492
26674, 96, 27.861
10697, 37, 26.0434
15607, 40, 37.7972
14117, 130, 17.7679
16758, 65, 29.0663
15005, 58, 24.8367
12465, 37, 36.7117
15703, 122, 23.3865
18458, 92, 23.1186
11301, 39, 29.5804
17143, 66, 23.1798
